,Participant_id,Chain_id,Generation,group,Flip,code,Flip_bi,In_response,Out_response,In_correct_response,Out_correct_response,In_response_difference,Out_response_difference,rho,phi,In_grid,Out_grid
26,1307,3,7,Add1_InOut_change_YesNo,1.0,Add1,1.0,52.22222222222223,49.22222222222222,53.0,56.0,-0.7777777777777715,-6.777777777777779,6.822258414670556,-1.6850506547563353,5.0,5.0
27,1308,3,8,Add1_InOut_change_YesNo,0.0,Add1,0.0,55.13333299424913,45.68888854980469,52.0,49.0,3.1333329942491304,-3.3111114501953125,4.558643952807099,-0.8129774809501957,5.0,4.0
28,1309,3,9,Add1_InOut_change_YesNo,0.0,Add1,0.0,55.22222222222221,42.0,55.0,46.0,0.2222222222222072,-4.0,4.006168083848876,-1.5152978215491835,5.0,4.0
29,1310,3,10,Add1_InOut_change_YesNo,0.0,Add1,0.0,55.44444444444444,36.22222222222222,55.0,42.0,0.4444444444444428,-5.777777777777779,5.794846582402355,-1.4940244355251189,5.0,4.0
30,1401,4,1,Add1_InOut_change_YesNo,0.0,Add1,0.0,60.55555555555555,51.22222222222222,59.0,54.0,1.55555555555555,-2.7777777777777786,3.1836775070876433,-1.0603080048781224,5.0,5.0
31,1402,4,2,Add1_InOut_change_YesNo,0.0,Add1,0.0,72.55555555555556,53.66666666666666,61.0,51.0,11.555555555555555,2.666666666666657,11.859256945890072,0.2267988480538851,6.0,5.0
32,1403,4,3,Add1_InOut_change_YesNo,0.0,Add1,0.0,72.0,50.44444444444445,73.0,54.0,-1.0,-3.55555555555555,3.6935044752432526,-1.8449637779145558,7.0,5.0
33,1404,4,4,Add1_InOut_change_YesNo,0.0,Add1,0.0,66.33333333333333,49.77777777777778,72.0,50.0,-5.666666666666671,-0.2222222222222214,5.671022291188825,-3.102397051662739,7.0,5.0
34,1405,4,5,Add1_InOut_change_YesNo,0.0,Add1,0.0,62.0,48.333333333333336,66.0,50.0,-4.0,-1.6666666666666643,4.333333333333333,-2.7468015338900322,6.0,5.0
35,1406,4,6,Add1_InOut_change_YesNo,0.0,Add1,0.0,62.44444444444445,60.77777777777777,62.0,48.0,0.4444444444444499,12.777777777777771,12.785504909954437,1.5360277349388138,6.0,4.0
36,1407,4,7,Add1_InOut_change_YesNo,0.0,Add1,0.0,65.88888888888889,65.44444444444444,62.0,61.0,3.8888888888888857,4.444444444444443,5.905636562630357,0.8519663271732724,6.0,6.0
